"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","PPP","TOT","NATUSD","A","1969",0.92365,
"LUX","PPP","TOT","NATUSD","A","1970",0.971908,
"LUX","PPP","TOT","NATUSD","A","1971",0.917486,
"LUX","PPP","TOT","NATUSD","A","1972",0.93038,
"LUX","PPP","TOT","NATUSD","A","1973",0.989674,
"LUX","PPP","TOT","NATUSD","A","1974",1.062148,
"LUX","PPP","TOT","NATUSD","A","1975",0.963791,
"LUX","PPP","TOT","NATUSD","A","1976",1.025109,
"LUX","PPP","TOT","NATUSD","A","1977",0.976455,
"LUX","PPP","TOT","NATUSD","A","1978",0.959087,
"LUX","PPP","TOT","NATUSD","A","1979",0.941887,
"LUX","PPP","TOT","NATUSD","A","1980",0.932283,
"LUX","PPP","TOT","NATUSD","A","1981",0.912863,
"LUX","PPP","TOT","NATUSD","A","1982",0.952696,
"LUX","PPP","TOT","NATUSD","A","1983",0.979301,
"LUX","PPP","TOT","NATUSD","A","1984",0.98686,
"LUX","PPP","TOT","NATUSD","A","1985",0.986191,
"LUX","PPP","TOT","NATUSD","A","1986",0.965912,
"LUX","PPP","TOT","NATUSD","A","1987",0.943198,
"LUX","PPP","TOT","NATUSD","A","1988",0.936356,
"LUX","PPP","TOT","NATUSD","A","1989",0.937262,
"LUX","PPP","TOT","NATUSD","A","1990",0.926151,
"LUX","PPP","TOT","NATUSD","A","1991",0.912185,
"LUX","PPP","TOT","NATUSD","A","1992",0.925118,
"LUX","PPP","TOT","NATUSD","A","1993",0.957673,
"LUX","PPP","TOT","NATUSD","A","1994",0.970866,
"LUX","PPP","TOT","NATUSD","A","1995",0.973102,
"LUX","PPP","TOT","NATUSD","A","1996",0.97496,
"LUX","PPP","TOT","NATUSD","A","1997",0.973549,
"LUX","PPP","TOT","NATUSD","A","1998",0.964396,
"LUX","PPP","TOT","NATUSD","A","1999",0.95763,
"LUX","PPP","TOT","NATUSD","A","2000",0.955853,
"LUX","PPP","TOT","NATUSD","A","2001",0.963649,
"LUX","PPP","TOT","NATUSD","A","2002",0.956996,
"LUX","PPP","TOT","NATUSD","A","2003",0.964715,
"LUX","PPP","TOT","NATUSD","A","2004",0.951208,
"LUX","PPP","TOT","NATUSD","A","2005",0.946363,
"LUX","PPP","TOT","NATUSD","A","2006",0.916691,
"LUX","PPP","TOT","NATUSD","A","2007",0.921418,
"LUX","PPP","TOT","NATUSD","A","2008",0.900045,
"LUX","PPP","TOT","NATUSD","A","2009",0.903005,
"LUX","PPP","TOT","NATUSD","A","2010",0.925638,
"LUX","PPP","TOT","NATUSD","A","2011",0.905099,
"LUX","PPP","TOT","NATUSD","A","2012",0.90679,
"LUX","PPP","TOT","NATUSD","A","2013",0.895254,
"LUX","PPP","TOT","NATUSD","A","2014",0.884138,
"LUX","PPP","TOT","NATUSD","A","2015",0.881261,
"LUX","PPP","TOT","NATUSD","A","2016",0.851894,
"LUX","PPP","TOT","NATUSD","A","2017",0.84831,
"LUX","PPP","TOT","NATUSD","A","2018",0.848866,
"LUX","PPP","TOT","NATUSD","A","2019",0.861888,
"LUX","PPP","TOT","NATUSD","A","2020",0.864437,
"LUX","PPP","TOT","NATUSD","A","2021",0.869693,
"MEX","PPP","TOT","NATUSD","A","1960",0.005534,
"MEX","PPP","TOT","NATUSD","A","1961",0.005717,
"MEX","PPP","TOT","NATUSD","A","1962",0.005762,
"MEX","PPP","TOT","NATUSD","A","1963",0.005883,
"MEX","PPP","TOT","NATUSD","A","1964",0.006167,
"MEX","PPP","TOT","NATUSD","A","1965",0.006136,
"MEX","PPP","TOT","NATUSD","A","1966",0.006207,
"MEX","PPP","TOT","NATUSD","A","1967",0.006229,
"MEX","PPP","TOT","NATUSD","A","1968",0.006132,
"MEX","PPP","TOT","NATUSD","A","1969",0.006092,
"MEX","PPP","TOT","NATUSD","A","1970",0.006007,
"MEX","PPP","TOT","NATUSD","A","1971",0.006053,
"MEX","PPP","TOT","NATUSD","A","1972",0.006164,
"MEX","PPP","TOT","NATUSD","A","1973",0.006594,
"MEX","PPP","TOT","NATUSD","A","1974",0.007425,
"MEX","PPP","TOT","NATUSD","A","1975",0.007867,
"MEX","PPP","TOT","NATUSD","A","1976",0.008915,
"MEX","PPP","TOT","NATUSD","A","1977",0.010945,
"MEX","PPP","TOT","NATUSD","A","1978",0.01194,
"MEX","PPP","TOT","NATUSD","A","1979",0.013256,
"MEX","PPP","TOT","NATUSD","A","1980",0.015647,
"MEX","PPP","TOT","NATUSD","A","1981",0.018011,
"MEX","PPP","TOT","NATUSD","A","1982",0.027316,
"MEX","PPP","TOT","NATUSD","A","1983",0.050119,
"MEX","PPP","TOT","NATUSD","A","1984",0.07697,
"MEX","PPP","TOT","NATUSD","A","1985",0.116741,
"MEX","PPP","TOT","NATUSD","A","1986",0.198682,
"MEX","PPP","TOT","NATUSD","A","1987",0.464669,
"MEX","PPP","TOT","NATUSD","A","1988",0.89541,
"MEX","PPP","TOT","NATUSD","A","1989",1.090206,
"MEX","PPP","TOT","NATUSD","A","1990",1.346483,
"MEX","PPP","TOT","NATUSD","A","1991",1.605263,
"MEX","PPP","TOT","NATUSD","A","1992",1.795676,
"MEX","PPP","TOT","NATUSD","A","1993",2.0568,
"MEX","PPP","TOT","NATUSD","A","1994",2.191223,
"MEX","PPP","TOT","NATUSD","A","1995",2.971754,
"MEX","PPP","TOT","NATUSD","A","1996",3.693004,
"MEX","PPP","TOT","NATUSD","A","1997",4.310915,
"MEX","PPP","TOT","NATUSD","A","1998",4.920691,
"MEX","PPP","TOT","NATUSD","A","1999",5.63367,
"MEX","PPP","TOT","NATUSD","A","2000",6.103205,
"MEX","PPP","TOT","NATUSD","A","2001",6.329336,
"MEX","PPP","TOT","NATUSD","A","2002",6.553697,
"MEX","PPP","TOT","NATUSD","A","2003",6.64469,
"MEX","PPP","TOT","NATUSD","A","2004",6.986186,
"MEX","PPP","TOT","NATUSD","A","2005",7.126862,
"MEX","PPP","TOT","NATUSD","A","2006",7.155423,
"MEX","PPP","TOT","NATUSD","A","2007",7.370463,
"MEX","PPP","TOT","NATUSD","A","2008",7.469532,
"MEX","PPP","TOT","NATUSD","A","2009",7.434067,
"MEX","PPP","TOT","NATUSD","A","2010",7.679662,
"MEX","PPP","TOT","NATUSD","A","2011",7.673013,
"MEX","PPP","TOT","NATUSD","A","2012",7.858708,
"MEX","PPP","TOT","NATUSD","A","2013",7.884359,
"MEX","PPP","TOT","NATUSD","A","2014",8.045318,
"MEX","PPP","TOT","NATUSD","A","2015",8.327595,
"MEX","PPP","TOT","NATUSD","A","2016",8.446043,
"MEX","PPP","TOT","NATUSD","A","2017",8.913552,
"MEX","PPP","TOT","NATUSD","A","2018",9.276363,
"MEX","PPP","TOT","NATUSD","A","2019",9.650165,
"MEX","PPP","TOT","NATUSD","A","2020",9.702813,
"MEX","PPP","TOT","NATUSD","A","2021",9.904408,
"NLD","PPP","TOT","NATUSD","A","1960",0.871991,
"NLD","PPP","TOT","NATUSD","A","1961",0.909057,
"NLD","PPP","TOT","NATUSD","A","1962",0.895446,
"NLD","PPP","TOT","NATUSD","A","1963",0.923993,
"NLD","PPP","TOT","NATUSD","A","1964",0.986486,
"NLD","PPP","TOT","NATUSD","A","1965",1.01836,
"NLD","PPP","TOT","NATUSD","A","1966",1.042898,
"NLD","PPP","TOT","NATUSD","A","1967",1.05645,
"NLD","PPP","TOT","NATUSD","A","1968",1.049738,
"NLD","PPP","TOT","NATUSD","A","1969",1.062781,
"NLD","PPP","TOT","NATUSD","A","1970",1.089181,
"NLD","PPP","TOT","NATUSD","A","1971",1.127604,
"NLD","PPP","TOT","NATUSD","A","1972",1.180814,
"NLD","PPP","TOT","NATUSD","A","1973",1.217677,
"NLD","PPP","TOT","NATUSD","A","1974",1.218671,
"NLD","PPP","TOT","NATUSD","A","1975",1.234026,
"NLD","PPP","TOT","NATUSD","A","1976",1.273212,
"NLD","PPP","TOT","NATUSD","A","1977",1.275343,
"NLD","PPP","TOT","NATUSD","A","1978",1.255509,
"NLD","PPP","TOT","NATUSD","A","1979",1.206552,
"NLD","PPP","TOT","NATUSD","A","1980",1.153748,
"NLD","PPP","TOT","NATUSD","A","1981",1.121368,
"NLD","PPP","TOT","NATUSD","A","1982",1.104949,
"NLD","PPP","TOT","NATUSD","A","1983",1.078072,
"NLD","PPP","TOT","NATUSD","A","1984",1.064539,
"NLD","PPP","TOT","NATUSD","A","1985",1.040841,
"NLD","PPP","TOT","NATUSD","A","1986",1.022453,
"NLD","PPP","TOT","NATUSD","A","1987",0.987327,
"NLD","PPP","TOT","NATUSD","A","1988",0.961503,
"NLD","PPP","TOT","NATUSD","A","1989",0.937702,
"NLD","PPP","TOT","NATUSD","A","1990",0.917966,
"NLD","PPP","TOT","NATUSD","A","1991",0.915617,
"NLD","PPP","TOT","NATUSD","A","1992",0.917558,
"NLD","PPP","TOT","NATUSD","A","1993",0.91063,
"NLD","PPP","TOT","NATUSD","A","1994",0.909982,
"NLD","PPP","TOT","NATUSD","A","1995",0.909695,
"NLD","PPP","TOT","NATUSD","A","1996",0.905398,
"NLD","PPP","TOT","NATUSD","A","1997",0.90866,
"NLD","PPP","TOT","NATUSD","A","1998",0.905945,
"NLD","PPP","TOT","NATUSD","A","1999",0.906357,
"NLD","PPP","TOT","NATUSD","A","2000",0.89055,
"NLD","PPP","TOT","NATUSD","A","2001",0.905085,
"NLD","PPP","TOT","NATUSD","A","2002",0.900863,
"NLD","PPP","TOT","NATUSD","A","2003",0.925503,
"NLD","PPP","TOT","NATUSD","A","2004",0.907793,
"NLD","PPP","TOT","NATUSD","A","2005",0.897139,
"NLD","PPP","TOT","NATUSD","A","2006",0.871916,
"NLD","PPP","TOT","NATUSD","A","2007",0.8602,
"NLD","PPP","TOT","NATUSD","A","2008",0.847775,
"NLD","PPP","TOT","NATUSD","A","2009",0.848344,
"NLD","PPP","TOT","NATUSD","A","2010",0.854046,
"NLD","PPP","TOT","NATUSD","A","2011",0.836065,
"NLD","PPP","TOT","NATUSD","A","2012",0.824408,
"NLD","PPP","TOT","NATUSD","A","2013",0.798166,
"NLD","PPP","TOT","NATUSD","A","2014",0.808798,
"NLD","PPP","TOT","NATUSD","A","2015",0.809978,
"NLD","PPP","TOT","NATUSD","A","2016",0.795448,
"NLD","PPP","TOT","NATUSD","A","2017",0.78215,
"NLD","PPP","TOT","NATUSD","A","2018",0.776747,
"NLD","PPP","TOT","NATUSD","A","2019",0.794447,
"NLD","PPP","TOT","NATUSD","A","2020",0.774008,
"NLD","PPP","TOT","NATUSD","A","2021",0.762238,
"NZL","PPP","TOT","NATUSD","A","1960",0.481728,
"NZL","PPP","TOT","NATUSD","A","1961",0.460293,
"NZL","PPP","TOT","NATUSD","A","1962",0.476968,
"NZL","PPP","TOT","NATUSD","A","1963",0.480126,
"NZL","PPP","TOT","NATUSD","A","1964",0.490676,
"NZL","PPP","TOT","NATUSD","A","1965",0.486977,
"NZL","PPP","TOT","NATUSD","A","1966",0.459276,
"NZL","PPP","TOT","NATUSD","A","1967",0.485299,
"NZL","PPP","TOT","NATUSD","A","1968",0.489692,
"NZL","PPP","TOT","NATUSD","A","1969",0.469908,
"NZL","PPP","TOT","NATUSD","A","1970",0.534726,
"NZL","PPP","TOT","NATUSD","A","1971",0.567213,
"NZL","PPP","TOT","NATUSD","A","1972",0.58834,
"NZL","PPP","TOT","NATUSD","A","1973",0.620426,
"NZL","PPP","TOT","NATUSD","A","1974",0.592902,
"NZL","PPP","TOT","NATUSD","A","1975",0.592658,
"NZL","PPP","TOT","NATUSD","A","1976",0.685699,
"NZL","PPP","TOT","NATUSD","A","1977",0.774624,
"NZL","PPP","TOT","NATUSD","A","1978",0.785834,
"NZL","PPP","TOT","NATUSD","A","1979",0.854614,
"NZL","PPP","TOT","NATUSD","A","1980",0.903731,
"NZL","PPP","TOT","NATUSD","A","1981",0.974328,
"NZL","PPP","TOT","NATUSD","A","1982",1.006066,
"NZL","PPP","TOT","NATUSD","A","1983",1.03051,
"NZL","PPP","TOT","NATUSD","A","1984",1.054869,
"NZL","PPP","TOT","NATUSD","A","1985",1.179706,
"NZL","PPP","TOT","NATUSD","A","1986",1.333317,
"NZL","PPP","TOT","NATUSD","A","1987",1.471919,
"NZL","PPP","TOT","NATUSD","A","1988",1.536628,
"NZL","PPP","TOT","NATUSD","A","1989",1.549465,
"NZL","PPP","TOT","NATUSD","A","1990",1.538101,
"NZL","PPP","TOT","NATUSD","A","1991",1.491887,
"NZL","PPP","TOT","NATUSD","A","1992",1.486474,
"NZL","PPP","TOT","NATUSD","A","1993",1.482892,
"NZL","PPP","TOT","NATUSD","A","1994",1.463663,
"NZL","PPP","TOT","NATUSD","A","1995",1.46232,
"NZL","PPP","TOT","NATUSD","A","1996",1.466707,
"NZL","PPP","TOT","NATUSD","A","1997",1.447951,
"NZL","PPP","TOT","NATUSD","A","1998",1.447303,
"NZL","PPP","TOT","NATUSD","A","1999",1.43466,
"NZL","PPP","TOT","NATUSD","A","2000",1.443958,
"NZL","PPP","TOT","NATUSD","A","2001",1.473589,
"NZL","PPP","TOT","NATUSD","A","2002",1.468962,
"NZL","PPP","TOT","NATUSD","A","2003",1.496707,
"NZL","PPP","TOT","NATUSD","A","2004",1.507009,
"NZL","PPP","TOT","NATUSD","A","2005",1.535,
"NZL","PPP","TOT","NATUSD","A","2006",1.480932,
"NZL","PPP","TOT","NATUSD","A","2007",1.504794,
"NZL","PPP","TOT","NATUSD","A","2008",1.490709,
"NZL","PPP","TOT","NATUSD","A","2009",1.471921,
"NZL","PPP","TOT","NATUSD","A","2010",1.496928,
"NZL","PPP","TOT","NATUSD","A","2011",1.485915,
"NZL","PPP","TOT","NATUSD","A","2012",1.495622,
"NZL","PPP","TOT","NATUSD","A","2013",1.445979,
"NZL","PPP","TOT","NATUSD","A","2014",1.44073,
"NZL","PPP","TOT","NATUSD","A","2015",1.478014,
"NZL","PPP","TOT","NATUSD","A","2016",1.441008,
"NZL","PPP","TOT","NATUSD","A","2017",1.430959,
"NZL","PPP","TOT","NATUSD","A","2018",1.47006,
"NZL","PPP","TOT","NATUSD","A","2019",1.428259,
"NZL","PPP","TOT","NATUSD","A","2020",1.436351,
"NZL","PPP","TOT","NATUSD","A","2021",1.431543,
"NOR","PPP","TOT","NATUSD","A","1960",6.181021,
"NOR","PPP","TOT","NATUSD","A","1961",6.283565,
"NOR","PPP","TOT","NATUSD","A","1962",6.435664,
"NOR","PPP","TOT","NATUSD","A","1963",6.558047,
"NOR","PPP","TOT","NATUSD","A","1964",6.746634,
"NOR","PPP","TOT","NATUSD","A","1965",6.87698,
"NOR","PPP","TOT","NATUSD","A","1966",6.909397,
"NOR","PPP","TOT","NATUSD","A","1967",6.915687,
"NOR","PPP","TOT","NATUSD","A","1968",6.886754,
"NOR","PPP","TOT","NATUSD","A","1969",6.822766,
"NOR","PPP","TOT","NATUSD","A","1970",7.021888,
"NOR","PPP","TOT","NATUSD","A","1971",7.109781,
"NOR","PPP","TOT","NATUSD","A","1972",7.191203,
"NOR","PPP","TOT","NATUSD","A","1973",7.409687,
"NOR","PPP","TOT","NATUSD","A","1974",7.570966,
"NOR","PPP","TOT","NATUSD","A","1975",7.544808,
"NOR","PPP","TOT","NATUSD","A","1976",7.711957,
"NOR","PPP","TOT","NATUSD","A","1977",7.854002,
"NOR","PPP","TOT","NATUSD","A","1978",7.79729,
"NOR","PPP","TOT","NATUSD","A","1979",7.610493,
"NOR","PPP","TOT","NATUSD","A","1980",7.896183,
"NOR","PPP","TOT","NATUSD","A","1981",8.142678,
"NOR","PPP","TOT","NATUSD","A","1982",8.474868,
"NOR","PPP","TOT","NATUSD","A","1983",8.723248,
"NOR","PPP","TOT","NATUSD","A","1984",8.942352,
"NOR","PPP","TOT","NATUSD","A","1985",9.118795,
"NOR","PPP","TOT","NATUSD","A","1986",8.889546,
"NOR","PPP","TOT","NATUSD","A","1987",9.301482,
"NOR","PPP","TOT","NATUSD","A","1988",9.421974,
"NOR","PPP","TOT","NATUSD","A","1989",9.575356,
"NOR","PPP","TOT","NATUSD","A","1990",9.581643,
"NOR","PPP","TOT","NATUSD","A","1991",9.473196,
"NOR","PPP","TOT","NATUSD","A","1992",9.20287,
"NOR","PPP","TOT","NATUSD","A","1993",9.195887,
"NOR","PPP","TOT","NATUSD","A","1994",8.989584,
"NOR","PPP","TOT","NATUSD","A","1995",9.074512,
"NOR","PPP","TOT","NATUSD","A","1996",8.975932,
"NOR","PPP","TOT","NATUSD","A","1997",9.056413,
"NOR","PPP","TOT","NATUSD","A","1998",9.312354,
"NOR","PPP","TOT","NATUSD","A","1999",9.283739,
"NOR","PPP","TOT","NATUSD","A","2000",9.086557,
"NOR","PPP","TOT","NATUSD","A","2001",9.177039,
"NOR","PPP","TOT","NATUSD","A","2002",9.05673,
"NOR","PPP","TOT","NATUSD","A","2003",9.197485,
"NOR","PPP","TOT","NATUSD","A","2004",9.125651,
"NOR","PPP","TOT","NATUSD","A","2005",9.005204,
"NOR","PPP","TOT","NATUSD","A","2006",8.780118,
"NOR","PPP","TOT","NATUSD","A","2007",8.922942,
"NOR","PPP","TOT","NATUSD","A","2008",8.859281,
"NOR","PPP","TOT","NATUSD","A","2009",9.083913,
"NOR","PPP","TOT","NATUSD","A","2010",9.151227,
"NOR","PPP","TOT","NATUSD","A","2011",9.082736,
"NOR","PPP","TOT","NATUSD","A","2012",9.037085,
"NOR","PPP","TOT","NATUSD","A","2013",9.029349,
"NOR","PPP","TOT","NATUSD","A","2014",9.278458,
"NOR","PPP","TOT","NATUSD","A","2015",9.932516,
"NOR","PPP","TOT","NATUSD","A","2016",10.0419,
"NOR","PPP","TOT","NATUSD","A","2017",9.74983,
"NOR","PPP","TOT","NATUSD","A","2018",9.583999,
"NOR","PPP","TOT","NATUSD","A","2019",9.975182,
"NOR","PPP","TOT","NATUSD","A","2020",10.119987,
"NOR","PPP","TOT","NATUSD","A","2021",11.194525,
"POL","PPP","TOT","NATUSD","A","1990",0.266043,
"POL","PPP","TOT","NATUSD","A","1991",0.399537,
"POL","PPP","TOT","NATUSD","A","1992",0.541519,
"POL","PPP","TOT","NATUSD","A","1993",0.691075,
"POL","PPP","TOT","NATUSD","A","1994",0.928562,
"POL","PPP","TOT","NATUSD","A","1995",1.163951,
"POL","PPP","TOT","NATUSD","A","1996",1.351166,
"POL","PPP","TOT","NATUSD","A","1997",1.512987,
"POL","PPP","TOT","NATUSD","A","1998",1.655,
"POL","PPP","TOT","NATUSD","A","1999",1.737656,
"POL","PPP","TOT","NATUSD","A","2000",1.833166,
"POL","PPP","TOT","NATUSD","A","2001",1.837606,
"POL","PPP","TOT","NATUSD","A","2002",1.799795,
"POL","PPP","TOT","NATUSD","A","2003",1.804465,
"POL","PPP","TOT","NATUSD","A","2004",1.830045,
"POL","PPP","TOT","NATUSD","A","2005",1.867595,
"POL","PPP","TOT","NATUSD","A","2006",1.850453,
"POL","PPP","TOT","NATUSD","A","2007",1.853936,
"POL","PPP","TOT","NATUSD","A","2008",1.842243,
"POL","PPP","TOT","NATUSD","A","2009",1.869157,
"POL","PPP","TOT","NATUSD","A","2010",1.804815,
"POL","PPP","TOT","NATUSD","A","2011",1.801424,
"POL","PPP","TOT","NATUSD","A","2012",1.796168,
"POL","PPP","TOT","NATUSD","A","2013",1.762045,
"POL","PPP","TOT","NATUSD","A","2014",1.767142,
"POL","PPP","TOT","NATUSD","A","2015",1.765116,
"POL","PPP","TOT","NATUSD","A","2016",1.732843,
"POL","PPP","TOT","NATUSD","A","2017",1.742879,
"POL","PPP","TOT","NATUSD","A","2018",1.748426,
"POL","PPP","TOT","NATUSD","A","2019",1.787166,
"POL","PPP","TOT","NATUSD","A","2020",1.7905,
"POL","PPP","TOT","NATUSD","A","2021",1.78907,
"PRT","PPP","TOT","NATUSD","A","1960",0.064239,
"PRT","PPP","TOT","NATUSD","A","1961",0.064913,
"PRT","PPP","TOT","NATUSD","A","1962",0.063312,
"PRT","PPP","TOT","NATUSD","A","1963",0.063903,
"PRT","PPP","TOT","NATUSD","A","1964",0.063896,
"PRT","PPP","TOT","NATUSD","A","1965",0.064586,
"PRT","PPP","TOT","NATUSD","A","1966",0.065693,
"PRT","PPP","TOT","NATUSD","A","1967",0.066374,
"PRT","PPP","TOT","NATUSD","A","1968",0.064355,
"PRT","PPP","TOT","NATUSD","A","1969",0.065716,
"PRT","PPP","TOT","NATUSD","A","1970",0.063582,
"PRT","PPP","TOT","NATUSD","A","1971",0.06355,
"PRT","PPP","TOT","NATUSD","A","1972",0.065671,
"PRT","PPP","TOT","NATUSD","A","1973",0.068153,
"PRT","PPP","TOT","NATUSD","A","1974",0.074322,
"PRT","PPP","TOT","NATUSD","A","1975",0.079062,
"PRT","PPP","TOT","NATUSD","A","1976",0.087133,
"PRT","PPP","TOT","NATUSD","A","1977",0.103694,
"PRT","PPP","TOT","NATUSD","A","1978",0.11853,
"PRT","PPP","TOT","NATUSD","A","1979",0.130724,
"PRT","PPP","TOT","NATUSD","A","1980",0.144955,
"PRT","PPP","TOT","NATUSD","A","1981",0.155744,
"PRT","PPP","TOT","NATUSD","A","1982",0.17703,
"PRT","PPP","TOT","NATUSD","A","1983",0.212274,
"PRT","PPP","TOT","NATUSD","A","1984",0.255439,
"PRT","PPP","TOT","NATUSD","A","1985",0.301425,
"PRT","PPP","TOT","NATUSD","A","1986",0.355903,
"PRT","PPP","TOT","NATUSD","A","1987",0.382382,
"PRT","PPP","TOT","NATUSD","A","1988",0.410593,
"PRT","PPP","TOT","NATUSD","A","1989",0.436644,
"PRT","PPP","TOT","NATUSD","A","1990",0.476213,
"PRT","PPP","TOT","NATUSD","A","1991",0.507096,
"PRT","PPP","TOT","NATUSD","A","1992",0.552546,
"PRT","PPP","TOT","NATUSD","A","1993",0.579567,
"PRT","PPP","TOT","NATUSD","A","1994",0.608746,
"PRT","PPP","TOT","NATUSD","A","1995",0.616686,
"PRT","PPP","TOT","NATUSD","A","1996",0.628468,
"PRT","PPP","TOT","NATUSD","A","1997",0.641141,
"PRT","PPP","TOT","NATUSD","A","1998",0.656782,
"PRT","PPP","TOT","NATUSD","A","1999",0.660642,
"PRT","PPP","TOT","NATUSD","A","2000",0.661116,
"PRT","PPP","TOT","NATUSD","A","2001",0.671054,
"PRT","PPP","TOT","NATUSD","A","2002",0.672081,
"PRT","PPP","TOT","NATUSD","A","2003",0.669797,
"PRT","PPP","TOT","NATUSD","A","2004",0.676147,
"PRT","PPP","TOT","NATUSD","A","2005",0.664259,
"PRT","PPP","TOT","NATUSD","A","2006",0.640156,
"PRT","PPP","TOT","NATUSD","A","2007",0.646816,
"PRT","PPP","TOT","NATUSD","A","2008",0.636148,
"PRT","PPP","TOT","NATUSD","A","2009",0.627329,
"PRT","PPP","TOT","NATUSD","A","2010",0.623122,
"PRT","PPP","TOT","NATUSD","A","2011",0.623083,
"PRT","PPP","TOT","NATUSD","A","2012",0.605398,
"PRT","PPP","TOT","NATUSD","A","2013",0.583607,
"PRT","PPP","TOT","NATUSD","A","2014",0.578868,
"PRT","PPP","TOT","NATUSD","A","2015",0.584947,
"PRT","PPP","TOT","NATUSD","A","2016",0.571416,
"PRT","PPP","TOT","NATUSD","A","2017",0.575688,
"PRT","PPP","TOT","NATUSD","A","2018",0.571227,
"PRT","PPP","TOT","NATUSD","A","2019",0.576159,
"PRT","PPP","TOT","NATUSD","A","2020",0.568553,
"PRT","PPP","TOT","NATUSD","A","2021",0.551534,
"SVK","PPP","TOT","NATUSD","A","1992",0.314764,
"SVK","PPP","TOT","NATUSD","A","1993",0.354724,
"SVK","PPP","TOT","NATUSD","A","1994",0.394015,
"SVK","PPP","TOT","NATUSD","A","1995",0.424094,
"SVK","PPP","TOT","NATUSD","A","1996",0.435985,
"SVK","PPP","TOT","NATUSD","A","1997",0.450417,
"SVK","PPP","TOT","NATUSD","A","1998",0.466061,
"SVK","PPP","TOT","NATUSD","A","1999",0.494406,
"SVK","PPP","TOT","NATUSD","A","2000",0.516451,
"SVK","PPP","TOT","NATUSD","A","2001",0.515824,
"SVK","PPP","TOT","NATUSD","A","2002",0.521518,
"SVK","PPP","TOT","NATUSD","A","2003",0.544347,
"SVK","PPP","TOT","NATUSD","A","2004",0.564488,
"SVK","PPP","TOT","NATUSD","A","2005",0.564715,
"SVK","PPP","TOT","NATUSD","A","2006",0.554596,
"SVK","PPP","TOT","NATUSD","A","2007",0.553762,
"SVK","PPP","TOT","NATUSD","A","2008",0.53743,
"SVK","PPP","TOT","NATUSD","A","2009",0.515563,
"SVK","PPP","TOT","NATUSD","A","2010",0.502086,
"SVK","PPP","TOT","NATUSD","A","2011",0.506407,
"SVK","PPP","TOT","NATUSD","A","2012",0.504542,
"SVK","PPP","TOT","NATUSD","A","2013",0.491124,
"SVK","PPP","TOT","NATUSD","A","2014",0.485412,
"SVK","PPP","TOT","NATUSD","A","2015",0.491548,
"SVK","PPP","TOT","NATUSD","A","2016",0.503194,
"SVK","PPP","TOT","NATUSD","A","2017",0.516433,
"SVK","PPP","TOT","NATUSD","A","2018",0.526001,
"SVK","PPP","TOT","NATUSD","A","2019",0.53942,
"SVK","PPP","TOT","NATUSD","A","2020",0.537942,
"SVK","PPP","TOT","NATUSD","A","2021",0.528811,
"ESP","PPP","TOT","NATUSD","A","1960",0.131135,
"ESP","PPP","TOT","NATUSD","A","1961",0.133076,
"ESP","PPP","TOT","NATUSD","A","1962",0.138027,
"ESP","PPP","TOT","NATUSD","A","1963",0.146707,
"ESP","PPP","TOT","NATUSD","A","1964",0.153136,
"ESP","PPP","TOT","NATUSD","A","1965",0.162628,
"ESP","PPP","TOT","NATUSD","A","1966",0.169989,
"ESP","PPP","TOT","NATUSD","A","1967",0.179352,
"ESP","PPP","TOT","NATUSD","A","1968",0.181146,
"ESP","PPP","TOT","NATUSD","A","1969",0.181077,
"ESP","PPP","TOT","NATUSD","A","1970",0.181666,
"ESP","PPP","TOT","NATUSD","A","1971",0.186468,
"ESP","PPP","TOT","NATUSD","A","1972",0.193966,
"ESP","PPP","TOT","NATUSD","A","1973",0.205679,
"ESP","PPP","TOT","NATUSD","A","1974",0.218787,
"ESP","PPP","TOT","NATUSD","A","1975",0.233844,
"ESP","PPP","TOT","NATUSD","A","1976",0.258195,
"ESP","PPP","TOT","NATUSD","A","1977",0.299933,
"ESP","PPP","TOT","NATUSD","A","1978",0.338035,
"ESP","PPP","TOT","NATUSD","A","1979",0.364988,
"ESP","PPP","TOT","NATUSD","A","1980",0.379455,
"ESP","PPP","TOT","NATUSD","A","1981",0.38947,
"ESP","PPP","TOT","NATUSD","A","1982",0.416629,
"ESP","PPP","TOT","NATUSD","A","1983",0.448573,
"ESP","PPP","TOT","NATUSD","A","1984",0.479992,
"ESP","PPP","TOT","NATUSD","A","1985",0.505271,
"ESP","PPP","TOT","NATUSD","A","1986",0.549179,
"ESP","PPP","TOT","NATUSD","A","1987",0.567783,
"ESP","PPP","TOT","NATUSD","A","1988",0.580993,
"ESP","PPP","TOT","NATUSD","A","1989",0.59763,
"ESP","PPP","TOT","NATUSD","A","1990",0.61827,
"ESP","PPP","TOT","NATUSD","A","1991",0.639521,
"ESP","PPP","TOT","NATUSD","A","1992",0.667232,
"ESP","PPP","TOT","NATUSD","A","1993",0.681356,
"ESP","PPP","TOT","NATUSD","A","1994",0.692993,
"ESP","PPP","TOT","NATUSD","A","1995",0.712244,
"ESP","PPP","TOT","NATUSD","A","1996",0.72246,
"ESP","PPP","TOT","NATUSD","A","1997",0.72368,
"ESP","PPP","TOT","NATUSD","A","1998",0.723824,
"ESP","PPP","TOT","NATUSD","A","1999",0.73921,
"ESP","PPP","TOT","NATUSD","A","2000",0.739871,
